timestamp,equity,exposure,returns
1594339200000000000,1000000.0,0.0,0.0
1594598400000000000,1000000.0,0.0,0.0
1594684800000000000,1000000.0,0.0,0.0
1594771200000000000,1000000.0,0.0,0.0
1594857600000000000,1000000.0,0.0,0.0
1594944000000000000,1000000.0,0.0,0.0
1595203200000000000,1000000.0,0.0,0.0
1595289600000000000,1000000.0,0.0,0.0
1595376000000000000,1000000.0,0.0,0.0
1595462400000000000,1000000.0,0.0,0.0
1595548800000000000,1000000.0,0.0,0.0
1595808000000000000,1000000.0,0.0,0.0
1595894400000000000,1000000.0,0.0,0.0
1595980800000000000,1000000.0,0.0,0.0
1596067200000000000,1000000.0,0.0,0.0
1596153600000000000,1000000.0,0.0,0.0
1596412800000000000,1000000.0,0.0,0.0
1596499200000000000,1007128.4294147441,-0.465424880520345,0.007128429414744231
1596585600000000000,995321.0218898462,-0.48261338207740745,-0.011723834994668336
1596672000000000000,941006.9606880284,-0.5679771083672065,-0.05456939018397311
1596758400000000000,923460.9792750342,-0.597553255473995,-0.018645963468926108
1597017600000000000,961251.6109049077,-0.534121527123028,0.04092282454591767
1597104000000000000,955675.333787308,-0.5428611801750888,-0.005801058801191861
1597190400000000000,933049.0544241979,-0.5800530456150513,-0.02367569671746461
1597276800000000000,975821.8179094413,-0.5105892579081874,0.0458419236185168
1597363200000000000,964365.3752341835,-0.5283251204848318,-0.011740301830719058
1597622400000000000,944190.9042017264,-0.5603291594768071,-0.020919945438271248
1597708800000000000,976851.4907040512,-0.5079544430232419,0.034591083600766126
1597795200000000000,1034523.0893558564,-0.4236982415162164,0.05903824603905683
1597881600000000000,1039816.8003832345,-0.41626070441204116,0.0051170544977146015
1597968000000000000,1072933.9531669077,-0.3723647220658412,0.031849026454917384
1598227200000000000,1076436.4698950348,-0.36735629732942765,0.0032644290152148425
1598313600000000000,1069731.9530969218,-0.37574321699314756,-0.006228437056547076
1598400000000000000,1042320.1193995293,-0.41173375824812253,-0.02562495550220223
1598486400000000000,1051646.9860172495,-0.39902305444549335,0.008948178629702985
1598572800000000000,1072707.027577626,-0.37137239276562095,0.020025770853139724
1598832000000000000,1120277.6015935186,-0.3126173267606514,0.04434628728341217
1598918400000000000,1065703.1635374832,-0.37964906459412007,-0.04871510238034482
1599004800000000000,1048197.0820286905,-0.40249839782844565,-0.016426789473612202
1599091200000000000,1054992.0068636788,-0.39327457496330737,0.00648248783696026
1599177600000000000,1028380.4260765456,-0.429131438313813,-0.02522443830285037
1599436800000000000,1061419.3769459974,-0.3840725509580939,0.03212716814875716
1599523200000000000,1039635.4836885283,-0.4128756971886877,-0.020523361199743184
1599609600000000000,1052040.01724566,-0.39602139897850797,0.011931618102454244
1599696000000000000,1060793.5187602744,-0.3843068126108413,0.008320502424928433
1599782400000000000,1071064.1873316853,-0.37084351291170237,0.009682061956236332
1600041600000000000,1000000.0,0.0,-0.06634913964281242
1600128000000000000,1000000.0,0.0,0.0
1600214400000000000,1000000.0,0.0,0.0
1600300800000000000,1000000.0,0.0,0.0
1600387200000000000,1000000.0,0.0,0.0
1600646400000000000,1000000.0,0.0,0.0
1600732800000000000,1000000.0,0.0,0.0
1600819200000000000,1000000.0,0.0,0.0
1600905600000000000,1000000.0,0.0,0.0
1600992000000000000,1000000.0,0.0,0.0
1601251200000000000,1000000.0,0.0,0.0
1601337600000000000,1000000.0,0.0,0.0
1601424000000000000,1000000.0,0.0,0.0
1601510400000000000,1000000.0,0.0,0.0
1601596800000000000,1009545.2492989039,-0.5622558898624855,0.00954524929890388
1601856000000000000,988645.8022864055,-0.5947973519556264,-0.020701842762384737
1601942400000000000,991800.3942572016,-0.58956414946974,0.003190821185403925
1602028800000000000,939472.6551070972,-0.6779294431772428,-0.052760353245568825
1602115200000000000,960248.4803906583,-0.6414568580003475,0.022114348055391364
1602201600000000000,967031.4261035718,-0.6297746365460652,0.007063740116676875
1602460800000000000,955395.8567175472,-0.6491130062063308,-0.012032255697115635
1602547200000000000,883975.7831386426,-0.7821675072987362,-0.07475443092696943
1602633600000000000,911565.124223367,-0.7280507950646182,0.03121051686140741
1602720000000000000,871547.1103157606,-0.8072102556213111,-0.04390033453912667
1602806400000000000,841595.1837951906,-0.8713327900738761,-0.03436638842129647
1603065600000000000,889486.2361282114,-0.7700362252185232,0.056905093155423137
1603152000000000000,823985.1279482192,-0.9105437026603088,-0.07363925996776277
1603238400000000000,828309.7561834193,-0.9003726586070228,0.005248429963740531
1603324800000000000,841082.8091369576,-0.8713203829965165,0.015420623574920134
1603411200000000000,805560.9973804667,-0.953636753903284,-0.04223342977719424
1603670400000000000,796714.3562057371,-0.974727729732866,-0.010981963133142258
1603756800000000000,789679.537582546,-0.9921182325812825,-0.008829787700442182
1603843200000000000,831564.4401741123,-0.8915895006269907,0.05304037979734022
1603929600000000000,816102.8828714456,-0.9272337648428574,-0.018593336313694975
1604016000000000000,793281.9591258685,-0.9824776078757854,-0.02796329264918418
1604275200000000000,757240.9516685646,-1.076202465104782,-0.045432783441864966
1604361600000000000,748642.5225540738,0.06909633308634802,-0.01135494467849929
1604448000000000000,733952.4976791943,0.05055221789873559,-0.01962221545306153
1604534400000000000,737573.2089710465,0.055300601525239405,0.004933168431609847
1604620800000000000,730536.6213411557,0.046290042911083615,-0.009540188749137424
1604880000000000000,750832.274646577,0.07232975664180508,0.027781842432705872
1604966400000000000,755193.2856687057,0.07777339609553384,0.005808235966123787
1605052800000000000,744031.4355969996,0.06402758285041478,-0.014780123557140201
1605139200000000000,749631.4268989749,0.07110872365438288,0.007526552016558163
1605225600000000000,805784.8897298739,0.1359231778033423,0.0749080959201387
1605484800000000000,1000000.0,0.0,0.24102600178471145
1605571200000000000,1000000.0,0.0,0.0
1605657600000000000,1000000.0,0.0,0.0
1605744000000000000,1000000.0,0.0,0.0
1605830400000000000,1000000.0,0.0,0.0
1606089600000000000,1000000.0,0.0,0.0
1606176000000000000,1000000.0,0.0,0.0
1606262400000000000,1000000.0,0.0,0.0
1606348800000000000,1000000.0,0.0,0.0
1606435200000000000,1000000.0,0.0,0.0
1606694400000000000,1000000.0,0.0,0.0
1606780800000000000,1000000.0,0.0,0.0
1606867200000000000,1011609.5771279547,0.10815224405508114,0.01160957712795474
1606953600000000000,986304.032569123,0.08542398656784894,-0.02501512948372464
1607040000000000000,1037598.6051588533,0.13077761256649484,0.05200685680673778
1607299200000000000,1023591.3031157773,0.11931244713514946,-0.013499730987910796
1607385600000000000,1021746.4862215839,0.11786569539313581,-0.001802298328031804
1607472000000000000,1002361.3020633347,0.10095197958131684,-0.01897259684242769
1607558400000000000,986223.3573137332,0.08638358101155634,-0.016099927956498283
1607644800000000000,952779.3119761393,0.05445978629550622,-0.03391122821171921
1607904000000000000,998635.1486903171,0.09828870327238828,0.048128497478675536
1607990400000000000,990362.9902979576,0.09089581106309012,-0.008283464089170356
1608076800000000000,953003.7154346766,0.05540234795718265,-0.03772280994874533
1608163200000000000,938211.6535976236,0.04065665633839929,-0.015521515391266005
1608249600000000000,949021.3295537767,0.051730038946630634,0.011521575024892039
1608508800000000000,954843.6729258784,0.05794245263674134,0.006135102753527688
1608595200000000000,955226.5219693326,0.058463450675412774,0.00040095468432133075
1608681600000000000,948603.4128299354,0.05203487793570614,-0.006933548207751494
1608768000000000000,927099.7273127815,0.030196438006884624,-0.022668783631088485
1608854400000000000,957512.2547000769,0.06114375256882579,0.03280394383832541
1609113600000000000,965297.914114979,0.06915780012039728,0.008131132919380502
1609200000000000000,1002202.4081100943,0.10357686390691316,0.03823119625090121
1609286400000000000,995158.3431663956,0.09737254244453207,-0.007028585130804177
1609372800000000000,1004245.8352205254,0.10568070438419574,0.009131704634274929
1609459200000000000,978682.6240067484,0.08246658686406119,-0.025455132913907885
1609718400000000000,962814.4849582206,0.13871674338571624,-0.016213774168752804
1609804800000000000,996002.6738129404,0.16753774094319313,0.03446997253698347
1609891200000000000,993174.4170460632,0.1652900736068659,-0.0028396076047164653
1609977600000000000,993069.9089540603,0.1653200794724661,-0.00010522632299947432
1610064000000000000,1019524.6903096582,0.18709350322949497,0.02663939478687971
1610323200000000000,1038901.7977367295,0.20259234439724838,0.019006020757757147
1610409600000000000,1027719.642343425,0.19403045011604936,-0.010763438293845629
1610496000000000000,1004110.3255047554,0.17519908082666846,-0.02297252661711824
1610582400000000000,983288.3886801322,0.15785614262195163,-0.020736702228568493
1610668800000000000,948882.0631784911,0.12745088203364133,-0.03499108287836572
1610928000000000000,1000000.0,0.0,0.05387174950939433
1611014400000000000,1000000.0,0.0,0.0
1611100800000000000,1000000.0,0.0,0.0
1611187200000000000,1000000.0,0.0,0.0
1611273600000000000,1000000.0,0.0,0.0
1611532800000000000,1000000.0,0.0,0.0
1611619200000000000,1000000.0,0.0,0.0
1611705600000000000,1000000.0,0.0,0.0
1611792000000000000,1000000.0,0.0,0.0
1611878400000000000,1000000.0,0.0,0.0
1612137600000000000,1000000.0,0.0,0.0
1612224000000000000,1000000.0,0.0,0.0
1612310400000000000,1000000.0,0.0,0.0
1612396800000000000,1000000.0,0.0,0.0
1612483200000000000,1000000.0,0.0,0.0
1612742400000000000,1000000.0,0.0,0.0
1612828800000000000,1000000.0,0.0,0.0
1612915200000000000,1000000.0,0.0,0.0
1613001600000000000,1000000.0,0.0,0.0
1613088000000000000,1000000.0,0.0,0.0
1613347200000000000,1000000.0,0.0,0.0
1613433600000000000,1000000.0,0.0,0.0
1613520000000000000,1000000.0,0.0,0.0
1613606400000000000,1000000.0,0.0,0.0
1613692800000000000,1000000.0,0.0,0.0
1613952000000000000,1000000.0,0.0,0.0
1614038400000000000,1000000.0,0.0,0.0
1614124800000000000,1000000.0,0.0,0.0
1614211200000000000,1000000.0,0.0,0.0
1614297600000000000,1000000.0,0.0,0.0
1614556800000000000,1000000.0,0.0,0.0
1614643200000000000,980706.2406619783,0.1829443126535981,-0.0192937593380218
1614729600000000000,1020585.2164886531,0.21499037284206976,0.0406635281526877
1614816000000000000,1058164.697999788,0.24298402162538565,0.03682150290245034
1614902400000000000,1043840.6345228208,0.23271450546284417,-0.013536705112203617
1615161600000000000,1024914.3394093033,0.21891642723070245,-0.018131402905357752
1615248000000000000,1021706.8985632559,0.21658676008665462,-0.0031294721155876726
1615334400000000000,993935.2478810665,0.19482361653318792,-0.02718162197127416
1615420800000000000,1019384.1427219668,0.2150470486186384,0.025604177832664554
1615507200000000000,1019152.9322167399,0.21499021357415155,-0.00022681391198575707
1615766400000000000,992514.0093689697,0.19429583573899015,-0.02613829780171295
1615852800000000000,973692.7417997496,0.17885137497493525,-0.01896322610215495
1615939200000000000,966836.9605986854,0.17315977533412857,-0.0070410108926066695
1616025600000000000,963774.9758898393,0.17066373971075227,-0.003167012468110464
1616112000000000000,943056.3816274052,0.15257841992616933,-0.021497335768969283
1616371200000000000,1000000.0,0.0,0.06038198720879118
1616457600000000000,1000000.0,0.0,0.0
1616544000000000000,1000000.0,0.0,0.0
1616630400000000000,1000000.0,0.0,0.0
1616716800000000000,1000000.0,0.0,0.0
1616976000000000000,1000000.0,0.0,0.0
1617062400000000000,1000000.0,0.0,0.0
1617148800000000000,1000000.0,0.0,0.0
1617235200000000000,1000000.0,0.0,0.0
1617321600000000000,1000000.0,0.0,0.0
1617580800000000000,1000000.0,0.0,0.0
1617667200000000000,1000000.0,0.0,0.0
1617753600000000000,1000000.0,0.0,0.0
1617840000000000000,1000000.0,0.0,0.0
1617926400000000000,1000000.0,0.0,0.0
1618185600000000000,1000000.0,0.0,0.0
1618272000000000000,1000000.0,0.0,0.0
1618358400000000000,1000000.0,0.0,0.0
1618444800000000000,1000000.0,0.0,0.0
1618531200000000000,1000000.0,0.0,0.0
1618790400000000000,1000000.0,0.0,0.0
1618876800000000000,1000000.0,0.0,0.0
1618963200000000000,1000000.0,0.0,0.0
1619049600000000000,1000000.0,0.0,0.0
1619136000000000000,1000000.0,0.0,0.0
1619395200000000000,1000000.0,0.0,0.0
1619481600000000000,1000000.0,0.0,0.0
1619568000000000000,1000000.0,0.0,0.0
1619654400000000000,1000000.0,0.0,0.0
1619740800000000000,1000000.0,0.0,0.0
1620000000000000000,1000000.0,0.0,0.0
1620086400000000000,976494.834886374,1.6352174184360158,-0.023505165113626103
1620172800000000000,1024931.8255897713,1.6052100490315964,0.04960291542047268
1620259200000000000,1032331.5821306767,1.6008840796181336,0.0072197548716446125
1620345600000000000,1028021.2396226861,1.6034158447903188,-0.004175346935617719
1620604800000000000,1036927.3911305572,1.5982700386292856,0.008663392510392054
1620691200000000000,1062373.6544556245,1.5839518429937576,0.024540062826697406
1620777600000000000,1098227.4870507778,1.5648986032149261,0.033748796804948356
1620864000000000000,1080672.167285748,1.5740869474028083,-0.015985139665529058
1620950400000000000,1084735.8497277177,1.5719479536202419,0.003760328585287853
1621209600000000000,1085328.293215177,1.571670832876567,0.0005461638311372585
1621296000000000000,1059207.7199221374,1.5857804751474744,-0.024066979048026127
1621382400000000000,1081292.7576315324,1.5738280234185245,0.020850525627795102
1621468800000000000,1053071.5656780507,1.5892189081597972,-0.026099492255268086
1621555200000000000,1039537.3533712291,1.596903441470836,-0.012852129663293299
1621814400000000000,1000000.0,0.0,-0.03803360527931887
1621900800000000000,1000000.0,0.0,0.0
1621987200000000000,1000000.0,0.0,0.0
1622073600000000000,1000000.0,0.0,0.0
1622160000000000000,1000000.0,0.0,0.0
1622419200000000000,1000000.0,0.0,0.0
1622505600000000000,1000000.0,0.0,0.0
1622592000000000000,1000000.0,0.0,0.0
1622678400000000000,1000000.0,0.0,0.0
1622764800000000000,1000000.0,0.0,0.0
1623024000000000000,1000000.0,0.0,0.0
1623110400000000000,1000000.0,0.0,0.0
1623196800000000000,1000000.0,0.0,0.0
1623283200000000000,1000000.0,0.0,0.0
1623369600000000000,1000000.0,0.0,0.0
1623628800000000000,1000000.0,0.0,0.0
1623715200000000000,1000000.0,0.0,0.0
1623801600000000000,1000000.0,0.0,0.0
1623888000000000000,1000000.0,0.0,0.0
1623974400000000000,1000000.0,0.0,0.0
1624233600000000000,1000000.0,0.0,0.0
1624320000000000000,1000000.0,0.0,0.0
1624406400000000000,1000000.0,0.0,0.0
1624492800000000000,1000000.0,0.0,0.0
1624579200000000000,1000000.0,0.0,0.0
1624838400000000000,1000000.0,0.0,0.0
1624924800000000000,1000000.0,0.0,0.0
1625011200000000000,1000000.0,0.0,0.0
1625097600000000000,1000000.0,0.0,0.0
1625184000000000000,994521.025064423,1.2709032698922829,-0.00547897493557703
1625443200000000000,1007566.1776830268,1.2677696263350051,0.013117020444850525
1625529600000000000,982535.4991856986,1.2747214554293538,-0.024842714108256447
1625616000000000000,1038058.5852307888,1.2601504979193168,0.05651000507473403
1625702400000000000,995376.412043092,1.2714334957168056,-0.04111730666743385
1625788800000000000,1021586.4220791754,1.26459389203479,0.02633175723170411
1626048000000000000,991336.4321172794,1.2730491308400715,-0.0296107987617239
1626134400000000000,995616.7806073851,1.2719968482365354,0.004317755659361655
1626220800000000000,969822.2346619411,1.2793560947904001,-0.025908106861866953
1626307200000000000,979480.8873758641,1.276724271153772,0.00995919908692322
1626393600000000000,1028852.8896695283,1.2635598275294446,0.050406294732240564
1626652800000000000,1028939.0542228156,1.2638898676474826,8.374817639378307e-05
1626739200000000000,990045.1163551918,1.2743804127127782,-0.03780004044748919
1626825600000000000,919025.6172538425,1.2957234748148379,-0.07173359873013108
1626912000000000000,937825.0036052563,1.2899347629871827,0.020455780555485026
1626998400000000000,968062.0582130463,1.2810120101764022,0.032241681008237544
1627257600000000000,1000000.0,0.0,0.032991626431375876
1627344000000000000,1000000.0,0.0,0.0
1627430400000000000,1000000.0,0.0,0.0
1627516800000000000,1000000.0,0.0,0.0
1627603200000000000,1000000.0,0.0,0.0
1627862400000000000,1000000.0,0.0,0.0
1627948800000000000,1000000.0,0.0,0.0
1628035200000000000,1000000.0,0.0,0.0
1628121600000000000,1000000.0,0.0,0.0
1628208000000000000,1000000.0,0.0,0.0
1628467200000000000,1000000.0,0.0,0.0
1628553600000000000,1000000.0,0.0,0.0
1628640000000000000,1000000.0,0.0,0.0
1628726400000000000,1000000.0,0.0,0.0
1628812800000000000,1000000.0,0.0,0.0
1629072000000000000,1000000.0,0.0,0.0
1629158400000000000,1000000.0,0.0,0.0
1629244800000000000,1000000.0,0.0,0.0
1629331200000000000,1000000.0,0.0,0.0
1629417600000000000,1000000.0,0.0,0.0
1629676800000000000,1000000.0,0.0,0.0
1629763200000000000,1000000.0,0.0,0.0
1629849600000000000,1000000.0,0.0,0.0
1629936000000000000,1000000.0,0.0,0.0
1630022400000000000,1000000.0,0.0,0.0
1630281600000000000,1000000.0,0.0,0.0
1630368000000000000,1000000.0,0.0,0.0
1630454400000000000,1000000.0,0.0,0.0
1630540800000000000,1008450.9135078557,1.432334478963956,0.00845091350785565
1630627200000000000,990349.9128084345,1.4402502719802857,-0.017949312611020063
1630886400000000000,1013307.0671794456,1.4303155421498068,0.02318085161022454
1630972800000000000,994370.6634098733,1.4385240560706156,-0.018687724958123653
1631059200000000000,1018907.7525380091,1.427976454527687,0.024675998630122375
1631145600000000000,1006522.9958511146,1.4332550083896844,-0.012154934198944978
1631232000000000000,983376.7320170861,1.443465434922795,-0.02299625932982885
1631491200000000000,962008.0271080725,1.453355626882864,-0.021729927314003472
1631577600000000000,981126.2229502846,1.444534512759441,0.019873218625507727
1631664000000000000,965348.2423398372,1.4518132185054726,-0.0160814992417615
1631750400000000000,891595.6614269651,1.4892016737384761,-0.07639997430782963
1631836800000000000,866461.5336223003,1.5034080227765043,-0.028190051715189623
1632096000000000000,861772.3915865447,1.506195224146545,-0.005411829439389337
1632182400000000000,853700.8628490905,1.5109971252389656,-0.009366195547984901
1632268800000000000,829881.591159384,1.5256800407177977,-0.02790119200560892
1632355200000000000,849249.5804876224,1.513706857705932,0.02333825636640574
1632441600000000000,838426.4599033527,1.5203539366039789,-0.012744334331087126
1632700800000000000,1000000.0,0.0,0.19271044966218298
1632787200000000000,1000000.0,0.0,0.0
1632873600000000000,1000000.0,0.0,0.0
1632960000000000000,1000000.0,0.0,0.0
1633046400000000000,1000000.0,0.0,0.0
1633305600000000000,1000000.0,0.0,0.0
1633392000000000000,1000000.0,0.0,0.0
1633478400000000000,1000000.0,0.0,0.0
1633564800000000000,1000000.0,0.0,0.0
1633651200000000000,1000000.0,0.0,0.0
1633910400000000000,1000000.0,0.0,0.0
1633996800000000000,1000000.0,0.0,0.0
1634083200000000000,1000000.0,0.0,0.0
1634169600000000000,1000000.0,0.0,0.0
1634256000000000000,1000000.0,0.0,0.0
1634515200000000000,1000000.0,0.0,0.0
1634601600000000000,1000000.0,0.0,0.0
1634688000000000000,1000000.0,0.0,0.0
1634774400000000000,1000000.0,0.0,0.0
1634860800000000000,1000000.0,0.0,0.0
1635120000000000000,1000000.0,0.0,0.0
1635206400000000000,1000000.0,0.0,0.0
1635292800000000000,1000000.0,0.0,0.0
1635379200000000000,1000000.0,0.0,0.0
1635465600000000000,1000000.0,0.0,0.0
1635724800000000000,1000000.0,0.0,0.0
1635811200000000000,1025284.7690609706,0.7665342021473686,0.025284769060970547
1635897600000000000,974572.5065537116,0.7544922308522719,-0.04946163645218782
1635984000000000000,992318.7833848443,0.7589855160253564,0.018209293522846393
1636070400000000000,1015757.3674898806,0.7646485053230366,0.023620014553273228
1636329600000000000,943365.0538616695,0.7469221379429244,-0.07126929712270325
1636416000000000000,966785.1491248074,0.7531626788021746,0.024826121306134485
1636502400000000000,982217.3350950911,0.7571482193897565,0.015962373836890142
1636588800000000000,963516.8185433885,0.7525455427878952,-0.019039082170029253
1636675200000000000,980319.2640931564,0.7568955948635628,0.017438663473637428
1636934400000000000,1002203.5086021381,0.7625178761107059,0.022323589171967972
1637020800000000000,1029737.1504481232,0.7689683558900517,0.027473104623619404
1637107200000000000,1013996.3193708382,0.7654852701088836,-0.015286261227377196
1637193600000000000,992420.6897663667,0.760491212375546,-0.021277818461765907
1637280000000000000,1005055.6290868445,0.7636037897397671,0.012731434814657439
1637539200000000000,1015756.1596302923,0.7663987953815053,0.010646704753218383
1637625600000000000,1013541.1427581001,0.7659902304748305,-0.00218065807545631
1637712000000000000,1015272.0887715423,0.7664921511312336,0.0017078201766254075
